tijdstip;locatie;component;waarde;LKI
2017-04-04 18:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;4,25;3
2017-04-04 18:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;6,92;4
2017-04-04 18:00:00+02:00;Amsterdam-Stadhouderskade;NO2;36,3;4
2017-04-04 18:00:00+02:00;Amsterdam-Stadhouderskade;PM25;10,8;2
2017-04-04 18:00:00+02:00;Amsterdam-Stadhouderskade;PM10;22,5;3
2017-04-04 18:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,31;2
2017-04-04 18:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,81;1
2017-04-04 18:00:00+02:00;Amsterdam-Stadhouderskade;NO;17,2;2
2017-04-04 19:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;1,86;1
2017-04-04 19:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;3,57;2
2017-04-04 19:00:00+02:00;Amsterdam-Stadhouderskade;NO2;44,0;4
2017-04-04 19:00:00+02:00;Amsterdam-Stadhouderskade;PM25;12,2;2
2017-04-04 19:00:00+02:00;Amsterdam-Stadhouderskade;PM10;20,2;3
2017-04-04 19:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,52;2
2017-04-04 19:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,38;1
2017-04-04 19:00:00+02:00;Amsterdam-Stadhouderskade;NO;22,4;2
2017-04-04 20:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;1,07;1
2017-04-04 20:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;2,41;2
2017-04-04 20:00:00+02:00;Amsterdam-Stadhouderskade;NO2;41,2;4
2017-04-04 20:00:00+02:00;Amsterdam-Stadhouderskade;PM25;13,0;2
2017-04-04 20:00:00+02:00;Amsterdam-Stadhouderskade;PM10;25,8;3
2017-04-04 20:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,37;2
2017-04-04 20:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,08;1
2017-04-04 20:00:00+02:00;Amsterdam-Stadhouderskade;NO;10,6;2
2017-04-04 21:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,81;1
2017-04-04 21:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;1,83;1
2017-04-04 21:00:00+02:00;Amsterdam-Stadhouderskade;NO2;41,7;4
2017-04-04 21:00:00+02:00;Amsterdam-Stadhouderskade;PM25;17,3;3
2017-04-04 21:00:00+02:00;Amsterdam-Stadhouderskade;PM10;23,5;3
2017-04-04 21:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,15;2
2017-04-04 21:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;0,85;1
2017-04-04 21:00:00+02:00;Amsterdam-Stadhouderskade;NO;7,9;1
2017-04-04 22:00:00+02:00;Amsterdam-Stadhouderskade;FN;2,29;2
2017-04-04 22:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;2,54;2
2017-04-04 22:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;4,9;3
2017-04-04 22:00:00+02:00;Amsterdam-Stadhouderskade;NO2;78,8;7
2017-04-04 22:00:00+02:00;Amsterdam-Stadhouderskade;PM25;24,0;4
2017-04-04 22:00:00+02:00;Amsterdam-Stadhouderskade;PM10;29,1;3
2017-04-04 22:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,7;1
2017-04-04 22:00:00+02:00;Amsterdam-Stadhouderskade;NO;17,5;2
2017-04-04 23:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;3,81;2
2017-04-04 23:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;5,5;4
2017-04-04 23:00:00+02:00;Amsterdam-Stadhouderskade;NO2;78,2;7
2017-04-04 23:00:00+02:00;Amsterdam-Stadhouderskade;PM25;19,2;3
2017-04-04 23:00:00+02:00;Amsterdam-Stadhouderskade;PM10;36,3;4
2017-04-04 23:00:00+02:00;Amsterdam-Stadhouderskade;FN;2,6;2
2017-04-04 23:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,91;1
2017-04-04 23:00:00+02:00;Amsterdam-Stadhouderskade;NO;15,4;2
2017-04-05 00:00:00+02:00;Amsterdam-Stadhouderskade;NO;6,5;1
2017-04-05 00:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;2,09;2
2017-04-05 00:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;3,78;2
2017-04-05 00:00:00+02:00;Amsterdam-Stadhouderskade;NO2;45,5;5
2017-04-05 00:00:00+02:00;Amsterdam-Stadhouderskade;PM25;33,5;5
2017-04-05 00:00:00+02:00;Amsterdam-Stadhouderskade;PM10;41,0;4
2017-04-05 00:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,57;2
2017-04-05 00:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,57;1
2017-04-05 01:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,55;1
2017-04-05 01:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;1,19;1
2017-04-05 01:00:00+02:00;Amsterdam-Stadhouderskade;NO2;46,5;5
2017-04-05 01:00:00+02:00;Amsterdam-Stadhouderskade;PM25;36,5;5
2017-04-05 01:00:00+02:00;Amsterdam-Stadhouderskade;PM10;45,1;5
2017-04-05 01:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,77;2
2017-04-05 01:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,37;1
2017-04-05 01:00:00+02:00;Amsterdam-Stadhouderskade;NO;5,4;1
2017-04-05 02:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,47;1
2017-04-05 02:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;0,94;1
2017-04-05 02:00:00+02:00;Amsterdam-Stadhouderskade;NO2;50,8;5
2017-04-05 02:00:00+02:00;Amsterdam-Stadhouderskade;PM25;32,4;5
2017-04-05 02:00:00+02:00;Amsterdam-Stadhouderskade;PM10;39,9;4
2017-04-05 02:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,5;2
2017-04-05 02:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,39;1
2017-04-05 02:00:00+02:00;Amsterdam-Stadhouderskade;NO;4,8;1
2017-04-05 03:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,57;1
2017-04-05 03:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;1,27;1
2017-04-05 03:00:00+02:00;Amsterdam-Stadhouderskade;NO2;45,1;5
2017-04-05 03:00:00+02:00;Amsterdam-Stadhouderskade;PM25;39,0;5
2017-04-05 03:00:00+02:00;Amsterdam-Stadhouderskade;PM10;38,6;4
2017-04-05 03:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,37;2
2017-04-05 03:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,43;1
2017-04-05 03:00:00+02:00;Amsterdam-Stadhouderskade;NO;5,4;1
2017-04-05 04:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,48;1
2017-04-05 04:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;1,33;1
2017-04-05 04:00:00+02:00;Amsterdam-Stadhouderskade;NO2;22,5;3
2017-04-05 04:00:00+02:00;Amsterdam-Stadhouderskade;PM25;26,2;4
2017-04-05 04:00:00+02:00;Amsterdam-Stadhouderskade;PM10;31,6;4
2017-04-05 04:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,95;1
2017-04-05 04:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,32;1
2017-04-05 04:00:00+02:00;Amsterdam-Stadhouderskade;NO;2,6;1
2017-04-05 05:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,16;1
2017-04-05 05:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;0,51;1
2017-04-05 05:00:00+02:00;Amsterdam-Stadhouderskade;NO2;17,4;2
2017-04-05 05:00:00+02:00;Amsterdam-Stadhouderskade;PM25;17,2;3
2017-04-05 05:00:00+02:00;Amsterdam-Stadhouderskade;PM10;18,4;2
2017-04-05 05:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,63;1
2017-04-05 05:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;0,84;1
2017-04-05 05:00:00+02:00;Amsterdam-Stadhouderskade;NO;1,5;1
2017-04-05 06:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,13;1
2017-04-05 06:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;0,4;1
2017-04-05 06:00:00+02:00;Amsterdam-Stadhouderskade;NO2;16,7;2
2017-04-05 06:00:00+02:00;Amsterdam-Stadhouderskade;PM25;11,8;2
2017-04-05 06:00:00+02:00;Amsterdam-Stadhouderskade;PM10;10,1;2
2017-04-05 06:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,55;1
2017-04-05 06:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;0,64;1
2017-04-05 06:00:00+02:00;Amsterdam-Stadhouderskade;NO;4,7;1
2017-04-05 07:00:00+02:00;Amsterdam-Stadhouderskade;PM10;15,2;2
2017-04-05 07:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,13;1
2017-04-05 07:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;0,34;1
2017-04-05 07:00:00+02:00;Amsterdam-Stadhouderskade;NO2;30,0;4
2017-04-05 07:00:00+02:00;Amsterdam-Stadhouderskade;PM25;10,3;2
2017-04-05 07:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,7;1
2017-04-05 07:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;0,48;1
2017-04-05 07:00:00+02:00;Amsterdam-Stadhouderskade;NO;10,6;2
2017-04-05 08:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,45;1
2017-04-05 08:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;1,23;1
2017-04-05 08:00:00+02:00;Amsterdam-Stadhouderskade;NO2;43,9;4
2017-04-05 08:00:00+02:00;Amsterdam-Stadhouderskade;PM25;7,0;1
2017-04-05 08:00:00+02:00;Amsterdam-Stadhouderskade;PM10;17,6;2
2017-04-05 08:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,05;2
2017-04-05 08:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;0,77;1
2017-04-05 08:00:00+02:00;Amsterdam-Stadhouderskade;NO;16,9;2
2017-04-05 09:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,75;1
2017-04-05 09:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;2,29;2
2017-04-05 09:00:00+02:00;Amsterdam-Stadhouderskade;NO2;57,2;5
2017-04-05 09:00:00+02:00;Amsterdam-Stadhouderskade;PM25;7,3;1
2017-04-05 09:00:00+02:00;Amsterdam-Stadhouderskade;PM10;23,2;3
2017-04-05 09:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,53;2
2017-04-05 09:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,26;1
2017-04-05 09:00:00+02:00;Amsterdam-Stadhouderskade;NO;22,9;2
2017-04-05 10:00:00+02:00;Amsterdam-Stadhouderskade;PM25;9,9;1
2017-04-05 10:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,92;1
2017-04-05 10:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;2,28;2
2017-04-05 10:00:00+02:00;Amsterdam-Stadhouderskade;NO2;42,3;4
2017-04-05 10:00:00+02:00;Amsterdam-Stadhouderskade;PM10;20,9;3
2017-04-05 10:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,2;2
2017-04-05 10:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,11;1
2017-04-05 10:00:00+02:00;Amsterdam-Stadhouderskade;NO;22,1;2
2017-04-05 11:00:00+02:00;Amsterdam-Stadhouderskade;NO2;34,6;4
2017-04-05 11:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;1,06;1
2017-04-05 11:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;2,51;2
2017-04-05 11:00:00+02:00;Amsterdam-Stadhouderskade;PM25;10,2;2
2017-04-05 11:00:00+02:00;Amsterdam-Stadhouderskade;PM10;20,3;3
2017-04-05 11:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,18;2
2017-04-05 11:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,51;1
2017-04-05 11:00:00+02:00;Amsterdam-Stadhouderskade;NO;27,5;3
2017-04-05 12:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;1,46;1
2017-04-05 12:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;3,71;2
2017-04-05 12:00:00+02:00;Amsterdam-Stadhouderskade;NO2;33,5;4
2017-04-05 12:00:00+02:00;Amsterdam-Stadhouderskade;PM25;9,3;1
2017-04-05 12:00:00+02:00;Amsterdam-Stadhouderskade;PM10;20,6;3
2017-04-05 12:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,28;2
2017-04-05 12:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,27;1
2017-04-05 12:00:00+02:00;Amsterdam-Stadhouderskade;NO;27,2;3
2017-04-05 13:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;1,16;1
2017-04-05 13:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;2,86;2
2017-04-05 13:00:00+02:00;Amsterdam-Stadhouderskade;NO2;25,0;3
2017-04-05 13:00:00+02:00;Amsterdam-Stadhouderskade;PM25;10,5;2
2017-04-05 13:00:00+02:00;Amsterdam-Stadhouderskade;PM10;17,0;2
2017-04-05 13:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,13;2
2017-04-05 13:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,03;1
2017-04-05 13:00:00+02:00;Amsterdam-Stadhouderskade;NO;21,1;2
2017-04-05 14:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;1,72;1
2017-04-05 14:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;3,98;2
2017-04-05 14:00:00+02:00;Amsterdam-Stadhouderskade;NO2;23,4;3
2017-04-05 14:00:00+02:00;Amsterdam-Stadhouderskade;PM25;8,5;1
2017-04-05 14:00:00+02:00;Amsterdam-Stadhouderskade;PM10;19,8;2
2017-04-05 14:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,85;1
2017-04-05 14:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,45;1
2017-04-05 14:00:00+02:00;Amsterdam-Stadhouderskade;NO;16,9;2
2017-04-05 15:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,46;1
2017-04-05 15:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;1,08;1
2017-04-05 15:00:00+02:00;Amsterdam-Stadhouderskade;NO2;22,6;3
2017-04-05 15:00:00+02:00;Amsterdam-Stadhouderskade;PM25;5,8;1
2017-04-05 15:00:00+02:00;Amsterdam-Stadhouderskade;PM10;17,1;2
2017-04-05 15:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,89;1
2017-04-05 15:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,56;1
2017-04-05 15:00:00+02:00;Amsterdam-Stadhouderskade;NO;16,1;2
2017-04-05 16:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;1,57;1
2017-04-05 16:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;3,27;2
2017-04-05 16:00:00+02:00;Amsterdam-Stadhouderskade;NO2;22,9;3
2017-04-05 16:00:00+02:00;Amsterdam-Stadhouderskade;PM25;7,7;1
2017-04-05 16:00:00+02:00;Amsterdam-Stadhouderskade;PM10;21,2;3
2017-04-05 16:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,09;2
2017-04-05 16:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,01;1
2017-04-05 16:00:00+02:00;Amsterdam-Stadhouderskade;NO;15,8;2
2017-04-05 17:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;1,03;1
2017-04-05 17:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;2,56;2
2017-04-05 17:00:00+02:00;Amsterdam-Stadhouderskade;NO2;21,9;3
2017-04-05 17:00:00+02:00;Amsterdam-Stadhouderskade;PM25;8,8;1
2017-04-05 17:00:00+02:00;Amsterdam-Stadhouderskade;PM10;19,5;2
2017-04-05 17:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,14;2
2017-04-05 17:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;0,87;1
2017-04-05 17:00:00+02:00;Amsterdam-Stadhouderskade;NO;16,2;2
2017-04-05 18:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,77;1
2017-04-05 18:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;2,08;2
2017-04-05 18:00:00+02:00;Amsterdam-Stadhouderskade;NO2;20,8;3
2017-04-05 18:00:00+02:00;Amsterdam-Stadhouderskade;PM25;7,8;1
2017-04-05 18:00:00+02:00;Amsterdam-Stadhouderskade;PM10;25,5;3
2017-04-05 18:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,29;2
2017-04-05 18:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;0,83;1
2017-04-05 18:00:00+02:00;Amsterdam-Stadhouderskade;NO;13,5;2
2017-04-05 19:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;4,28;3
2017-04-05 19:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;1,58;1
2017-04-05 19:00:00+02:00;Amsterdam-Stadhouderskade;NO2;20,0;3
2017-04-05 19:00:00+02:00;Amsterdam-Stadhouderskade;PM25;10,0;2
2017-04-05 19:00:00+02:00;Amsterdam-Stadhouderskade;PM10;21,3;3
2017-04-05 19:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,77;1
2017-04-05 19:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,31;1
2017-04-05 19:00:00+02:00;Amsterdam-Stadhouderskade;NO;8,9;1
2017-04-05 20:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,96;1
2017-04-05 20:00:00+02:00;Amsterdam-Stadhouderskade;NO2;21,5;3
2017-04-05 20:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;2,25;2
2017-04-05 20:00:00+02:00;Amsterdam-Stadhouderskade;PM25;10,5;2
2017-04-05 20:00:00+02:00;Amsterdam-Stadhouderskade;PM10;22,8;3
2017-04-05 20:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,69;1
2017-04-05 20:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;0,87;1
2017-04-05 20:00:00+02:00;Amsterdam-Stadhouderskade;NO;6,8;1
2017-04-05 21:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,58;1
2017-04-05 21:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;1,51;1
2017-04-05 21:00:00+02:00;Amsterdam-Stadhouderskade;NO2;25,1;3
2017-04-05 21:00:00+02:00;Amsterdam-Stadhouderskade;PM25;7,7;1
2017-04-05 21:00:00+02:00;Amsterdam-Stadhouderskade;PM10;23,0;3
2017-04-05 21:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,74;1
2017-04-05 21:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;0,8;1
2017-04-05 21:00:00+02:00;Amsterdam-Stadhouderskade;NO;8,5;1
2017-04-05 22:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,46;1
2017-04-05 22:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;1,43;1
2017-04-05 22:00:00+02:00;Amsterdam-Stadhouderskade;NO2;28,6;3
2017-04-05 22:00:00+02:00;Amsterdam-Stadhouderskade;PM25;8,7;1
2017-04-05 22:00:00+02:00;Amsterdam-Stadhouderskade;PM10;21,7;3
2017-04-05 22:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,91;1
2017-04-05 22:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;0,83;1
2017-04-05 22:00:00+02:00;Amsterdam-Stadhouderskade;NO;10,8;2
2017-04-05 23:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,55;1
2017-04-05 23:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;1,71;1
2017-04-05 23:00:00+02:00;Amsterdam-Stadhouderskade;NO2;24,7;3
2017-04-05 23:00:00+02:00;Amsterdam-Stadhouderskade;PM25;9,6;1
2017-04-05 23:00:00+02:00;Amsterdam-Stadhouderskade;PM10;20,8;3
2017-04-05 23:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,75;1
2017-04-05 23:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;0,79;1
2017-04-05 23:00:00+02:00;Amsterdam-Stadhouderskade;NO;8,1;1
2017-04-06 00:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;0,75;1
2017-04-06 00:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,58;1
2017-04-06 00:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;1,63;1
2017-04-06 00:00:00+02:00;Amsterdam-Stadhouderskade;NO2;27,1;3
2017-04-06 00:00:00+02:00;Amsterdam-Stadhouderskade;PM25;9,0;1
2017-04-06 00:00:00+02:00;Amsterdam-Stadhouderskade;PM10;21,7;3
2017-04-06 00:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,79;1
2017-04-06 00:00:00+02:00;Amsterdam-Stadhouderskade;NO;8,9;1
2017-04-06 01:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,52;1
2017-04-06 01:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;1,53;1
2017-04-06 01:00:00+02:00;Amsterdam-Stadhouderskade;NO2;34,2;4
2017-04-06 01:00:00+02:00;Amsterdam-Stadhouderskade;PM25;9,8;1
2017-04-06 01:00:00+02:00;Amsterdam-Stadhouderskade;PM10;24,7;3
2017-04-06 01:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,02;2
2017-04-06 01:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;0,81;1
2017-04-06 01:00:00+02:00;Amsterdam-Stadhouderskade;NO;16,3;2
2017-04-06 02:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;0,7;1
2017-04-06 02:00:00+02:00;Amsterdam-Stadhouderskade;NO;12,3;2
2017-04-06 02:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,41;1
2017-04-06 02:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;1,06;1
2017-04-06 02:00:00+02:00;Amsterdam-Stadhouderskade;NO2;26,3;3
2017-04-06 02:00:00+02:00;Amsterdam-Stadhouderskade;PM25;9,9;1
2017-04-06 02:00:00+02:00;Amsterdam-Stadhouderskade;PM10;21,8;3
2017-04-06 02:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,84;1
2017-04-06 03:00:00+02:00;Amsterdam-Stadhouderskade;NO;5,5;1
2017-04-06 03:00:00+02:00;Amsterdam-Stadhouderskade;NO2;16,2;2
2017-04-06 03:00:00+02:00;Amsterdam-Stadhouderskade;PM25;9,3;1
2017-04-06 03:00:00+02:00;Amsterdam-Stadhouderskade;PM10;25,8;3
2017-04-06 03:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,5;1
2017-04-06 04:00:00+02:00;Amsterdam-Stadhouderskade;NO;7,6;1
2017-04-06 04:00:00+02:00;Amsterdam-Stadhouderskade;NO2;15,6;2
2017-04-06 04:00:00+02:00;Amsterdam-Stadhouderskade;PM25;8,5;1
2017-04-06 04:00:00+02:00;Amsterdam-Stadhouderskade;PM10;20,7;3
2017-04-06 04:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,58;1
2017-04-06 05:00:00+02:00;Amsterdam-Stadhouderskade;NO;9,0;1
2017-04-06 05:00:00+02:00;Amsterdam-Stadhouderskade;NO2;21,4;3
2017-04-06 05:00:00+02:00;Amsterdam-Stadhouderskade;PM25;8,4;1
2017-04-06 05:00:00+02:00;Amsterdam-Stadhouderskade;PM10;19,3;2
2017-04-06 05:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,5;1
2017-04-06 06:00:00+02:00;Amsterdam-Stadhouderskade;NO;5,9;1
2017-04-06 06:00:00+02:00;Amsterdam-Stadhouderskade;NO2;18,4;2
2017-04-06 06:00:00+02:00;Amsterdam-Stadhouderskade;PM25;9,5;1
2017-04-06 06:00:00+02:00;Amsterdam-Stadhouderskade;PM10;26,7;3
2017-04-06 06:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,35;1
2017-04-06 07:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;0,5;1
2017-04-06 07:00:00+02:00;Amsterdam-Stadhouderskade;NO;12,7;2
2017-04-06 07:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,35;1
2017-04-06 07:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;0,33;1
2017-04-06 07:00:00+02:00;Amsterdam-Stadhouderskade;NO2;32,7;4
2017-04-06 07:00:00+02:00;Amsterdam-Stadhouderskade;PM25;8,4;1
2017-04-06 07:00:00+02:00;Amsterdam-Stadhouderskade;PM10;32,3;4
2017-04-06 07:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,84;1
2017-04-06 08:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;0,76;1
2017-04-06 08:00:00+02:00;Amsterdam-Stadhouderskade;NO;15,2;2
2017-04-06 08:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,5;1
2017-04-06 08:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;1,03;1
2017-04-06 08:00:00+02:00;Amsterdam-Stadhouderskade;NO2;40,4;4
2017-04-06 08:00:00+02:00;Amsterdam-Stadhouderskade;PM25;8,4;1
2017-04-06 08:00:00+02:00;Amsterdam-Stadhouderskade;PM10;21,8;3
2017-04-06 08:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,0;2
2017-04-06 09:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;0,68;1
2017-04-06 09:00:00+02:00;Amsterdam-Stadhouderskade;NO;22,9;2
2017-04-06 09:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,42;1
2017-04-06 09:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;0,94;1
2017-04-06 09:00:00+02:00;Amsterdam-Stadhouderskade;NO2;41,2;4
2017-04-06 09:00:00+02:00;Amsterdam-Stadhouderskade;PM25;8,2;1
2017-04-06 09:00:00+02:00;Amsterdam-Stadhouderskade;PM10;28,0;3
2017-04-06 09:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,27;2
2017-04-06 10:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;1,26;1
2017-04-06 10:00:00+02:00;Amsterdam-Stadhouderskade;NO;17,4;2
2017-04-06 10:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;1,58;1
2017-04-06 10:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;3,43;2
2017-04-06 10:00:00+02:00;Amsterdam-Stadhouderskade;NO2;33,7;4
2017-04-06 10:00:00+02:00;Amsterdam-Stadhouderskade;PM25;6,8;1
2017-04-06 10:00:00+02:00;Amsterdam-Stadhouderskade;PM10;24,5;3
2017-04-06 10:00:00+02:00;Amsterdam-Stadhouderskade;FN;1,16;2
2017-04-06 11:00:00+02:00;Amsterdam-Stadhouderskade;NO;18,4;2
2017-04-06 11:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,78;1
2017-04-06 11:00:00+02:00;Amsterdam-Stadhouderskade;C7H8;1,51;1
2017-04-06 11:00:00+02:00;Amsterdam-Stadhouderskade;NO2;28,1;3
2017-04-06 11:00:00+02:00;Amsterdam-Stadhouderskade;FN;0,82;1
2017-04-06 11:00:00+02:00;Amsterdam-Stadhouderskade;C6H6;0,89;1
2017-04-06 12:00:00+02:00;Amsterdam-Stadhouderskade;NO;15,4;2
2017-04-06 12:00:00+02:00;Amsterdam-Stadhouderskade;C8H10;0,54;1
