tijdstip;locatie;component;waarde;LKI
2017-04-06 03:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,06;1
2017-04-06 03:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;83,0;6
2017-04-06 04:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;3,3;1
2017-04-06 04:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,05;1
2017-04-06 04:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;80,4;6
2017-04-06 05:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;2,6;1
2017-04-06 05:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,05;1
2017-04-06 05:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;77,9;5
2017-04-06 06:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;5,5;1
2017-04-06 06:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,07;1
2017-04-06 06:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;71,2;5
2017-04-06 07:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;14,7;2
2017-04-06 07:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,18;1
2017-04-06 07:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;60,9;5
2017-04-06 08:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;22,6;3
2017-04-06 08:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,32;1
2017-04-06 08:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;55,1;4
2017-04-06 08:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;0,6;1
2017-04-06 09:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;23,5;3
2017-04-06 09:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,47;1
2017-04-06 09:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;53,7;4
2017-04-06 09:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;1,7;1
2017-04-06 10:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;12,2;2
2017-04-06 10:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,23;1
2017-04-06 10:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;65,6;5
2017-04-06 10:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;1,0;1
2017-04-06 11:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;9,8;1
2017-04-06 11:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,21;1
2017-04-06 11:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;69,8;5
